,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,trending,license,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url
423,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,{},89.0,Machine learning in FPGAs using HLS.,9,False,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",57.0,57.0,https://pypi.org/project/hls4ml,3275.0,3470.0,https://anaconda.org/conda-forge/hls4ml,2020-09-29 21:06:25.423,2025-04-22 14:57:36.962,2025-04-22 14:57:36.962000,13713.0,4.0,,,,,,2.0,,,,,,,,,,,,,,
424,anomalib,openvinotoolkit/anomalib,others,,{},121.0,,9,False,anomalib,,,,,219.0,219.0,https://pypi.org/project/anomalib,43197.0,43197.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
425,Turi Create,apple/turicreate,ml-frameworks,,{},88.0,,8,False,turicreate,,,,,398.0,398.0,https://pypi.org/project/turicreate,7829.0,7829.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
426,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,{},18.0,,8,False,pytorch-nlp,,,,['pytorch'],804.0,804.0,https://pypi.org/project/pytorch-nlp,8709.0,8709.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
427,DeepPavlov,deepmipt/DeepPavlov,nlp,,{},78.0,,8,False,deeppavlov,,,,['tensorflow'],440.0,440.0,https://pypi.org/project/deeppavlov,1884.0,1884.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
428,TensorFlow Text,tensorflow/text,nlp,,{},122.0,,8,False,tensorflow-text,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-text,5408662.0,5408662.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
429,CLTK,cltk/cltk,nlp,,{},123.0,,8,False,cltk,,,,,310.0,310.0,https://pypi.org/project/cltk,6991.0,6991.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
430,Face Alignment,1adrianb/face-alignment,image,,{},26.0,,8,False,face-alignment,,,,['pytorch'],24.0,24.0,https://pypi.org/project/face-alignment,188106.0,188106.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
431,MMOCR,open-mmlab/mmocr,ocr,,{},87.0,,8,False,mmocr,,,,['pytorch'],240.0,240.0,https://pypi.org/project/mmocr,3148.0,3148.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
432,vega,vega/ipyvega,data-viz,,{},15.0,A Jupyter widget for Vega 5 and Vega-Lite 4.,8,False,vega,conda-forge/vega,,,['jupyter'],4.0,4.0,https://pypi.org/project/vega,62469.0,84600.0,https://anaconda.org/conda-forge/vega,2020-05-13 21:13:44.886,2025-10-04 13:28:21.601,2025-10-04 13:28:21.601000,1637721.0,29.0,,,,,,3.0,,,,,,,,,,,,,,
433,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,{},15.0,,8,False,pandas-bokeh,,,,['pandas'],781.0,781.0,https://pypi.org/project/pandas-bokeh,10627.0,10627.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
434,pythreejs,jupyter-widgets/pythreejs,data-viz,,{},30.0,A Python / ThreeJS bridge utilizing the Jupyter widget infrastructure.,8,False,pythreejs,conda-forge/pythreejs,,,['jupyter'],,,https://pypi.org/project/pythreejs,112041.0,131642.0,https://anaconda.org/conda-forge/pythreejs,2020-10-12 12:24:06.816,2025-04-22 14:56:22.872,2025-04-22 14:56:22.872000,1313239.0,18.0,,,,,,3.0,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,569.0,,,,,,,,,
435,HiPlot,facebookresearch/hiplot,data-viz,,{},9.0,High dimensional Interactive Plotting tool.,8,False,hiplot,conda-forge/hiplot,,,,12.0,12.0,https://pypi.org/project/hiplot,10738.0,14846.0,https://anaconda.org/conda-forge/hiplot,2020-02-25 21:59:48.328,2025-04-22 14:57:21.906,2025-04-22 14:57:21.906000,316380.0,35.0,,,,,,3.0,,,,,,,,,,,,,,
436,imodels,csinva/imodels,interpretability,,{},29.0,,8,False,imodels,,,,,154.0,154.0,https://pypi.org/project/imodels,49935.0,49935.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
437,keract,philipperemy/keract,interpretability,,{},17.0,,8,False,keract,,,,['tensorflow'],265.0,265.0,https://pypi.org/project/keract,9366.0,9366.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
438,iNNvestigate,albermax/innvestigate,interpretability,,{},22.0,,8,False,innvestigate,,,,['tensorflow'],151.0,151.0,https://pypi.org/project/innvestigate,451.0,451.0,,,,,,,,,,,,2.0,,BSD-2-Clause,,,,,,,,,,,,
439,torch-cluster,rusty1s/pytorch_cluster,graph,,{},40.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,8,False,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,24696.0,32624.0,https://anaconda.org/conda-forge/pytorch_cluster,2020-05-31 21:25:54.413,2026-06-11 12:54:23.914,2026-06-11 12:54:23.914000,586676.0,5.0,,,,,,2.0,,,,,,,,,,,,,,
440,StellarGraph,stellargraph/stellargraph,graph,,{},42.0,,8,False,stellargraph,,,,['tensorflow'],311.0,311.0,https://pypi.org/project/stellargraph,1587.0,1587.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
441,GeoViews,holoviz/geoviews,geospatial-data,,{},34.0,"GeoViews is a Python library that makes it easy to explore and visualize geographical, meteorological, and..",8,False,geoviews,conda-forge/geoviews,,,,5.0,5.0,https://pypi.org/project/geoviews,33554.0,39512.0,https://anaconda.org/conda-forge/geoviews,2020-09-23 20:06:45.056,2026-01-14 07:26:40.378,2026-01-14 07:26:40.378000,417103.0,29.0,,,,,,3.0,,,,,,,,,,,,,,
442,gmaps,pbugnion/gmaps,geospatial-data,,{},17.0,Google maps for Jupyter notebooks.,8,False,gmaps,conda-forge/gmaps,,,['jupyter'],,,https://pypi.org/project/gmaps,2264.0,15553.0,https://anaconda.org/conda-forge/gmaps,2017-05-25 19:50:03.882,2025-04-22 14:56:37.375,2025-04-22 14:56:37.375000,1428031.0,20.0,,,,,,3.0,,BSD-3-Clause,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,307.0,,,,,,,,,
443,TensorTrade,tensortrade-org/tensortrade,financial-data,,{},62.0,"TensorTrade: A reinforcement learning library for training, evaluating, and deploying robust trading agents.",8,False,tensortrade,conda-forge/tensortrade,,,,74.0,74.0,https://pypi.org/project/tensortrade,989.0,1096.0,https://anaconda.org/conda-forge/tensortrade,2021-04-21 17:04:20.505,2026-02-09 18:23:25.158,2026-02-09 18:23:25.158000,6796.0,3.0,,,,,,3.0,,,,,,,,,,,,,,
444,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,{},11.0,,8,False,pyalgotrade,,,,,216.0,216.0,https://pypi.org/project/pyalgotrade,827.0,827.0,,,,,,,,,,,,3.0,,Apache-2.0,,,,,,,,,,,,
445,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,{},44.0,Python module to get stock data from the Alpha Vantage Api.,8,False,alpha_vantage,conda-forge/alpha_vantage,,,,,,https://pypi.org/project/alpha_vantage,212487.0,212662.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:26.343,2025-04-22 14:57:44.470,2025-04-22 14:57:44.470000,11599.0,2.0,,,,,,3.0,,,,,,,,,,,,,,
446,Qlib,microsoft/qlib,financial-data,,{},152.0,,8,False,pyqlib,,,,['pytorch'],24.0,24.0,https://pypi.org/project/pyqlib,46999.0,46999.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
447,HpBandSter,automl/HpBandSter,hyperopt,,{},11.0,"HyPerBAND on STERoids, a distributed Hyperband implementation with lots of room for improvement.",8,False,hpbandster,conda-forge/hpbandster,,,,766.0,766.0,https://pypi.org/project/hpbandster,7006.0,7362.0,https://anaconda.org/conda-forge/hpbandster,2020-12-11 15:57:35.391,2025-04-22 14:57:41.674,2025-04-22 14:57:41.674000,23874.0,1.0,,,,,,2.0,,,,,,,,,,,,,,
448,NNI,microsoft/nni,hyperopt,,{},191.0,,8,False,nni,,,,,24.0,24.0,https://pypi.org/project/nni,33334.0,33334.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
449,Hyperas,maxpumperla/hyperas,hyperopt,,{},23.0,,8,False,hyperas,,,,['tensorflow'],395.0,395.0,https://pypi.org/project/hyperas,6373.0,6373.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
450,GPyOpt,SheffieldML/GPyOpt,hyperopt,,{},51.0,,8,False,gpyopt,,,,,592.0,592.0,https://pypi.org/project/gpyopt,4561.0,4561.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
451,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,{},7.0,,8,False,tensorboard_logger,,,,,284.0,284.0,https://pypi.org/project/tensorboard_logger,17641.0,17641.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
452,Hail,hail-is/hail,medical-data,,{},103.0,,8,False,hail,,,,['spark'],185.0,185.0,https://pypi.org/project/hail,34682.0,34682.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
453,ADTK,arundo/adtk,time-series-data,,{},11.0,A package for unsupervised time series anomaly detection.,8,False,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,503252.0,503416.0,https://anaconda.org/conda-forge/adtk,2020-03-04 17:10:14.111,2025-04-22 14:57:22.632,2025-04-22 14:57:22.632000,12525.0,3.0,,,,,,3.0,,,,,,,,,,,,,,
454,RecBole,RUCAIBox/RecBole,recommender-systems,,{},79.0,"A unified, comprehensive and efficient recommendation library.",8,False,recbole,aibox/recbole,,,['pytorch'],,,https://pypi.org/project/recbole,94846.0,94998.0,https://anaconda.org/aibox/recbole,2020-11-03 11:40:53.137,2025-03-25 16:28:44.170,2025-03-25 16:28:44.170000,10368.0,11.0,,,,,,2.0,,,,,,,,,,,,,,
455,Recommenders,microsoft/recommenders,recommender-systems,,{},148.0,,8,False,recommenders,,,,,181.0,181.0,https://pypi.org/project/recommenders,30919.0,30919.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
456,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,{},28.0,,8,False,pyAudioAnalysis,,,,,685.0,685.0,https://pypi.org/project/pyAudioAnalysis,6577.0,6577.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
457,cuDF,rapidsai/cudf,gpu-utilities,,{},348.0,,8,False,cudf,,,,,71.0,71.0,https://pypi.org/project/cudf,3099.0,3099.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
458,advertorch,BorealisAI/advertorch,adversarial,,{},21.0,,8,False,advertorch,,,,['pytorch'],214.0,214.0,https://pypi.org/project/advertorch,1010.0,1010.0,,,,,,,,,,,,3.0,,GPL-3.0,,,,,,,,,,,,
459,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,{},6.0,,8,False,antialiased-cnns,,,,['pytorch'],82.0,82.0,https://pypi.org/project/antialiased-cnns,36273.0,36273.0,,,,,,,,,,,,2.0,,CC BY-NC-SA 4.0,,,,,,,,,,,,
460,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,{},48.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,8,False,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],,,https://pypi.org/project/torch-sparse,35246.0,51711.0,https://anaconda.org/conda-forge/pytorch_sparse,2020-06-01 16:10:56.330,2026-06-11 11:24:34.713,2026-06-11 11:24:34.713000,1201985.0,11.0,,,,,,2.0,,,,,,,,,,,,,,
461,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,{},5.0,,8,False,geffnet,,,,['pytorch'],318.0,318.0,https://pypi.org/project/geffnet,57929.0,57929.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
462,torchsde,google-research/torchsde,pytorch-utils,,{},10.0,SDE solvers and stochastic adjoint sensitivity analysis in PyTorch.,8,False,torchsde,conda-forge/torchsde,,,['pytorch'],,,https://pypi.org/project/torchsde,1752023.0,1752873.0,https://anaconda.org/conda-forge/torchsde,2021-01-11 10:31:24.791,2025-04-22 14:57:44.362,2025-04-22 14:57:44.362000,56105.0,2.0,,,,,,2.0,,,,,,,,,,,,,,
463,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,{},246.0,,8,False,tensor2tensor,,,,['tensorflow'],24.0,24.0,https://pypi.org/project/tensor2tensor,9111.0,9111.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
464,TF Addons,tensorflow/addons,tensorflow-utils,,{},206.0,,8,False,tensorflow-addons,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-addons,972411.0,972411.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
465,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,{},44.0,,8,False,neural-structured-learning,,,,['tensorflow'],528.0,528.0,https://pypi.org/project/neural-structured-learning,2110.0,2110.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
466,apricot,jmschrei/apricot,others,,{},5.0,,8,False,apricot-select,,,,,220.0,220.0,https://pypi.org/project/apricot-select,26025.0,26025.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
467,Feature Engine,solegalli/feature_engine,others,,{},49.0,Feature engineering and selection package with Scikit-learns fit and transform functionality.,8,False,feature_engine,conda-forge/feature_engine,,,,,,https://pypi.org/project/feature_engine,320060.0,321405.0,https://anaconda.org/conda-forge/feature_engine,2020-08-06 19:43:35.639,2026-02-28 00:54:25.851,2026-02-28 00:54:25.851000,95517.0,26.0,,,,,,3.0,,,,,,,,,,,,,,
468,SUOD,yzhao062/SUOD,others,,{},3.0,,8,False,suod,,,,,569.0,569.0,https://pypi.org/project/suod,8803.0,8803.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
469,gokart,m3dev/gokart,ml-experiments,,{},49.0,,8,False,gokart,,,,,85.0,85.0,https://pypi.org/project/gokart,10803.0,10803.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
470,fastNLP,fastnlp/fastNLP,nlp,,{},61.0,,8,False,fastnlp,,,,,263.0,263.0,https://pypi.org/project/fastnlp,3231.0,3231.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
471,python-soundfile,bastibe/python-soundfile,audio,,{},44.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",8,False,soundfile,anaconda/pysoundfile,,,,,,https://pypi.org/project/soundfile,21970313.0,21970383.0,https://anaconda.org/anaconda/pysoundfile,2026-03-03 08:12:51.546,2026-03-23 19:15:41.390,2026-03-23 19:15:41.390000,281.0,1.0,,,,,,3.0,,,,,,,,,,,,,,
472,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,{},14.0,,8,False,m2cgen,,,,,351.0,351.0,https://pypi.org/project/m2cgen,16551.0,16551.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
473,kapre,keunwoochoi/kapre,audio,,{},13.0,,8,False,kapre,,,,['tensorflow'],2531.0,2531.0,https://pypi.org/project/kapre,2611.0,2611.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
474,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,{},18.0,Parallel t-SNE implementation with Python and Torch wrappers.,8,False,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],511.0,511.0,https://pypi.org/project/MulticoreTSNE,734.0,2331.0,https://anaconda.org/conda-forge/multicore-tsne,2021-04-23 10:08:59.201,2025-04-22 14:56:57.136,2025-04-22 14:56:57.136000,100614.0,1.0,,,,,,3.0,,,,,,,,,,,,,,
475,optunity,claesenm/optunity,hyperopt,,{},9.0,,8,False,optunity,,,,,147.0,147.0,https://pypi.org/project/optunity,1998.0,1998.0,,,,,,,,,,,,2.0,,BSD-3-Clause,,,,,,,,,,,,
476,vidgear,abhiTronix/vidgear,image,,{},17.0,,8,False,vidgear,,,,,764.0,764.0,https://pypi.org/project/vidgear,22067.0,22067.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
477,vit-pytorch,lucidrains/vit-pytorch,image,,{},28.0,,8,False,vit-pytorch,,,,['pytorch'],24.0,24.0,https://pypi.org/project/vit-pytorch,126729.0,126729.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
478,pycm,sepandhaghighi/pycm,others,,{},19.0,,8,False,pycm,,,,,423.0,423.0,https://pypi.org/project/pycm,15504.0,15504.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
479,pytorch-optimizer,jettify/pytorch-optimizer,pytorch-utils,,{},26.0,A collection of optimizers for PyTorch compatible with optim module.,8,False,torch_optimizer,conda-forge/torch-optimizer,,,['pytorch'],,,https://pypi.org/project/torch_optimizer,179272.0,179568.0,https://anaconda.org/conda-forge/torch-optimizer,2021-04-21 17:27:11.637,2025-04-22 14:57:50.627,2025-04-22 14:57:50.627000,18652.0,3.0,,,,,,2.0,,,,,,,,,,,,,,
480,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,{},24.0,,8,False,scikit-opt,,,,['sklearn'],287.0,287.0,https://pypi.org/project/scikit-opt,7958.0,7958.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
481,robustness,MadryLab/robustness,adversarial,,{},13.0,Tools for Robustness.,8,False,robustness,conda-forge/robustness,,,,208.0,208.0,https://pypi.org/project/robustness,565.0,769.0,https://anaconda.org/conda-forge/robustness,2020-08-05 11:55:58.546,2025-04-22 14:57:33.362,2025-04-22 14:57:33.362000,14492.0,3.0,,,,,,3.0,,,,,,,,,,,,,,
482,dstack,dstackai/dstack,others,,{},70.0,,8,False,dstack,,,,,25.0,25.0,https://pypi.org/project/dstack,60482.0,60482.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
483,AugLy,facebookresearch/AugLy,others,,{},47.0,,8,False,augly,,,,,192.0,192.0,https://pypi.org/project/augly,2612.0,2612.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
484,pandas-ta,twopirllc/pandas-ta,probabilistics,,{},,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 130+ Indicators.,8,False,pandas-ta,conda-forge/pandas-ta,,,['pandas'],,,https://pypi.org/project/pandas-ta,842257.0,843357.0,https://anaconda.org/conda-forge/pandas-ta,2021-10-05 09:16:45.209,2025-09-23 07:08:41.024,2025-09-23 07:08:41.024000,62715.0,4.0,,,,,,3.0,,,,,,,,,,,,,,
485,lkpy,lenskit/lkpy,recommender-systems,,{},26.0,Recommender systems tools for Python.,8,False,lenskit,conda-forge/lenskit,,,,,,https://pypi.org/project/lenskit,9685.0,10743.0,https://anaconda.org/conda-forge/lenskit,2020-11-18 06:47:38.773,2026-06-01 13:19:49.604,2026-06-01 13:19:49.604000,71953.0,23.0,,,,,,2.0,,,,,,,,,,,,,,
486,tsflex,predict-idlab/tsflex,time-series-data,,{},6.0,Toolkit for flexible processing & feature extraction on time-series data.,8,False,tsflex,conda-forge/tsflex,,,,23.0,23.0,https://pypi.org/project/tsflex,14159.0,14895.0,https://anaconda.org/conda-forge/tsflex,2021-07-06 15:16:45.577,2025-04-22 14:57:56.438,2025-04-22 14:57:56.438000,44173.0,16.0,,,,,,3.0,,,,,,,,,,,,,,
487,prettymaps,marceloprates/prettymaps,geospatial-data,,{},22.0,A simple python library to draw pretty maps from OpenStreetMap data.,8,False,prettymaps,conda-forge/prettymaps,,,,74.0,74.0,https://pypi.org/project/prettymaps,644.0,847.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:24.113,2025-06-11 22:55:39.146,2025-06-11 22:55:39.146000,10970.0,7.0,,,,,,3.0,,,,,,,,,,,,,,
488,whoosh,mchaput/whoosh,nlp,,{},42.0,"Whoosh is a fast, featureful full-text indexing and searching library implemented in pure Python.",8,False,whoosh,conda-forge/whoosh,,,,,,https://pypi.org/project/whoosh,1187960.0,1199503.0,https://anaconda.org/conda-forge/whoosh,2021-05-20 06:33:23.969,2025-09-03 07:47:52.647,2025-09-03 07:47:52.647000,715670.0,1.0,,,,,,3.0,,,,,,,,,,,,,,
489,torchrec,pytorch/torchrec,recommender-systems,,{},488.0,,8,False,torchrec-nightly-cpu,,,,,274.0,274.0,https://pypi.org/project/torchrec-nightly-cpu,219.0,219.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
490,small-text,webis-de/small-text,nlp,,{},10.0,Active Learning for Text Classification in Python.,8,False,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",35.0,35.0,https://pypi.org/project/small-text,1159.0,1689.0,https://anaconda.org/conda-forge/small-text,2022-07-04 12:50:35.173,2026-05-23 20:05:20.701,2026-05-23 20:05:20.701000,25440.0,15.0,,,,,,3.0,,,,,,,,,,,,,,
491,ktrain,amaiya/ktrain,ml-frameworks,,{},17.0,,7,False,ktrain,,,,['tensorflow'],578.0,578.0,https://pypi.org/project/ktrain,2995.0,2995.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
492,Determined,determined-ai/determined,ml-frameworks,,{},130.0,,7,False,determined,,,https://docs.determined.ai,"['pytorch', 'tensorflow']",,,https://pypi.org/project/determined,41259.0,41259.0,,,,,,,,,,,,3.0,,Apache-2.0,,,,,,,,,,,,
493,pyfasttext,vrasneur/pyfasttext,nlp,,{},4.0,,7,False,pyfasttext,,,,,460.0,460.0,https://pypi.org/project/pyfasttext,5634.0,5634.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
494,torchtext,pytorch/text,nlp,,{},156.0,,7,False,torchtext,,,,['pytorch'],,,https://pypi.org/project/torchtext,273201.0,273201.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
495,ParlAI,facebookresearch/ParlAI,nlp,,{},218.0,,7,False,parlai,,,,['pytorch'],24.0,24.0,https://pypi.org/project/parlai,1882.0,1882.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
496,Rasa,RasaHQ/rasa,nlp,,{},600.0,,7,False,rasa,,,,['tensorflow'],,,https://pypi.org/project/rasa,242331.0,242331.0,,,,,,,,,,,,3.0,-32.0,,,,,,,,,,,,,
497,Pillow-SIMD,uploadcare/pillow-simd,image,,{},435.0,,7,False,pillow-simd,,,,,,,https://pypi.org/project/pillow-simd,36561.0,36561.0,,,,,,,,,,,,3.0,,PIL,,,,,,,,,,,,
498,GluonCV,dmlc/gluon-cv,image,,{},119.0,,7,False,gluoncv,,,,['mxnet'],24.0,24.0,https://pypi.org/project/gluoncv,40277.0,40277.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
499,HyperTools,ContextLab/hypertools,data-viz,,{},23.0,,7,False,hypertools,,,,,507.0,507.0,https://pypi.org/project/hypertools,527.0,527.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
500,What-If Tool,PAIR-code/what-if-tool,interpretability,,{},21.0,An easy-to-use interface for expanding understanding of a black-box classification or regression ML model.,7,False,witwidget,conda-forge/tensorboard-plugin-wit,,,,2.0,2.0,https://pypi.org/project/witwidget,21185.0,57693.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2020-06-22 09:11:25.867,2025-04-22 14:57:28.709,2025-04-22 14:57:28.709000,2650073.0,4.0,,,,,,3.0,,,wit-widget,https://www.npmjs.com/package/wit-widget,206.0,,,,,,,,,
501,LIT,PAIR-code/lit,interpretability,,{},38.0,"The Language Interpretability Tool (LIT) is a visual, interactive model-understanding tool for NLP models.",7,False,lit-nlp,conda-forge/lit-nlp,,,,,,https://pypi.org/project/lit-nlp,13477.0,15698.0,https://anaconda.org/conda-forge/lit-nlp,2020-09-15 18:01:28.584,2025-04-22 14:57:35.818,2025-04-22 14:57:35.818000,155515.0,6.0,,,,,,3.0,,,,,,,,,,,,,,
502,eli5,TeamHG-Memex/eli5,interpretability,,{},17.0,Debug machine learning classifiers and explain their predictions.,7,False,eli5,conda-forge/eli5,,,,,,https://pypi.org/project/eli5,127540.0,132998.0,https://anaconda.org/conda-forge/eli5,2020-06-15 13:11:09.444,2025-04-30 05:40:51.091,2025-04-30 05:40:51.091000,398498.0,12.0,,,,,,3.0,,,,,,,,,,,,,,
503,tf-explain,sicara/tf-explain,interpretability,,{},18.0,,7,False,tf-explain,,,,['tensorflow'],299.0,299.0,https://pypi.org/project/tf-explain,1759.0,1759.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
504,keras-vis,raghakot/keras-vis,interpretability,,{},10.0,,7,False,keras-vis,,,,['tensorflow'],3106.0,3106.0,https://pypi.org/project/keras-vis,671.0,671.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
505,Explainability 360,Trusted-AI/AIX360,interpretability,,{},42.0,,7,False,aix360,,,,,175.0,175.0,https://pypi.org/project/aix360,1652.0,1652.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
506,Paddle Graph Learning,PaddlePaddle/PGL,graph,,{},31.0,,7,False,pgl,,,,['paddle'],69.0,69.0,https://pypi.org/project/pgl,1535.0,1535.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
507,AmpliGraph,Accenture/AmpliGraph,graph,,{},21.0,,7,False,ampligraph,,,,['tensorflow'],70.0,70.0,https://pypi.org/project/ampligraph,2382.0,2382.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
508,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,{},44.0,Search and download Copernicus Sentinel satellite images.,7,False,sentinelsat,conda-forge/sentinelsat,,,,,,https://pypi.org/project/sentinelsat,18183.0,18876.0,https://anaconda.org/conda-forge/sentinelsat,2020-10-04 14:33:56.496,2025-04-22 14:57:37.199,2025-04-22 14:57:37.199000,47818.0,6.0,,,,,,3.0,,,,,,,,,,,,,,
509,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,{},8.0,python toolbox for geographic visualizations.,7,False,geoplotlib,conda-forge/geoplotlib,,,,198.0,198.0,https://pypi.org/project/geoplotlib,556.0,752.0,https://anaconda.org/conda-forge/geoplotlib,2021-05-31 16:11:47.031,2025-04-22 14:57:53.193,2025-04-22 14:57:53.193000,12202.0,1.0,,,,,,3.0,,,,,,,,,,,,,,
